sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp,in_T0
8985,me_n_a_2020_0727,train,2020-07-31T12:00:00.000000000,2020-08-02T23:00:00.000000000,25.383333206176758,216.3000030517578,False
8986,me_n_a_2020_0727,train,2020-07-31T13:00:00.000000000,2020-08-03T00:00:00.000000000,25.383333206176758,216.3000030517578,False
8987,me_n_a_2020_0727,train,2020-07-31T14:00:00.000000000,2020-08-03T01:00:00.000000000,7.358333587646484,51.79999923706055,False
8988,me_n_a_2020_0727,train,2020-07-31T15:00:00.000000000,2020-08-03T02:00:00.000000000,3.0416667461395264,36.5,False
8989,me_n_a_2020_0727,train,2020-07-31T16:00:00.000000000,2020-08-03T03:00:00.000000000,3.0416667461395264,36.5,False
8990,me_n_a_2020_0727,train,2020-07-31T17:00:00.000000000,2020-08-03T04:00:00.000000000,0.0,0.0,False
8991,me_n_a_2020_0727,train,2020-07-31T18:00:00.000000000,2020-08-03T05:00:00.000000000,0.0,0.0,False
8992,me_n_a_2020_0727,train,2020-07-31T19:00:00.000000000,2020-08-03T06:00:00.000000000,0.0,0.0,False
8993,me_n_a_2020_0727,train,2020-07-31T20:00:00.000000000,2020-08-03T07:00:00.000000000,0.0,0.0,False
8994,me_n_a_2020_0727,train,2020-07-31T21:00:00.000000000,2020-08-03T08:00:00.000000000,0.0,0.0,False
8995,me_n_a_2020_0727,train,2020-07-31T22:00:00.000000000,2020-08-03T09:00:00.000000000,0.0,0.0,False
8996,me_n_a_2020_0727,train,2020-07-31T23:00:00.000000000,2020-08-03T10:00:00.000000000,0.0,0.0,False
8997,me_n_a_2020_0727,train,2020-08-01T00:00:00.000000000,2020-08-03T11:00:00.000000000,12.491665840148926,149.89999389648438,False
8998,me_n_a_2020_0727,train,2020-08-01T01:00:00.000000000,2020-08-03T12:00:00.000000000,12.491665840148926,149.89999389648438,False
8999,me_n_a_2020_0727,train,2020-08-01T02:00:00.000000000,2020-08-03T13:00:00.000000000,55.33333206176758,514.0999755859375,False
9000,me_n_a_2020_0727,train,2020-08-01T03:00:00.000000000,2020-08-03T14:00:00.000000000,128.9250030517578,883.0999755859375,False
9001,me_n_a_2020_0727,train,2020-08-01T04:00:00.000000000,2020-08-03T15:00:00.000000000,242.05833435058594,1357.5999755859375,False
9002,me_n_a_2020_0727,train,2020-08-01T05:00:00.000000000,2020-08-03T16:00:00.000000000,338.39166259765625,1357.5999755859375,False
9003,me_n_a_2020_0727,train,2020-08-01T06:00:00.000000000,2020-08-03T17:00:00.000000000,429.3500061035156,1357.5999755859375,False
9004,me_n_a_2020_0727,train,2020-08-01T07:00:00.000000000,2020-08-03T18:00:00.000000000,521.308349609375,1357.5999755859375,False
9005,me_n_a_2020_0727,train,2020-08-01T08:00:00.000000000,2020-08-03T19:00:00.000000000,553.316650390625,1357.5999755859375,False
9006,me_n_a_2020_0727,train,2020-08-01T09:00:00.000000000,2020-08-03T20:00:00.000000000,568.2166748046875,1357.5999755859375,False
9007,me_n_a_2020_0727,train,2020-08-01T10:00:00.000000000,2020-08-03T21:00:00.000000000,592.183349609375,1357.5999755859375,False
9008,me_n_a_2020_0727,train,2020-08-01T11:00:00.000000000,2020-08-03T22:00:00.000000000,623.2666625976562,1357.5999755859375,False
9009,me_n_a_2020_0727,train,2020-08-01T12:00:00.000000000,2020-08-03T23:00:00.000000000,624.5333251953125,1357.5999755859375,False
9010,me_n_a_2020_0727,train,2020-08-01T13:00:00.000000000,2020-08-04T00:00:00.000000000,669.49169921875,1357.5999755859375,False
9011,me_n_a_2020_0727,train,2020-08-01T14:00:00.000000000,2020-08-04T01:00:00.000000000,654.9166870117188,1357.5999755859375,False
9012,me_n_a_2020_0727,train,2020-08-01T15:00:00.000000000,2020-08-04T02:00:00.000000000,596.7750244140625,1357.5999755859375,False
9013,me_n_a_2020_0727,train,2020-08-01T16:00:00.000000000,2020-08-04T03:00:00.000000000,483.6416931152344,1156.0,False
9014,me_n_a_2020_0727,train,2020-08-01T17:00:00.000000000,2020-08-04T04:00:00.000000000,387.3083190917969,1103.5,False
9015,me_n_a_2020_0727,train,2020-08-01T18:00:00.000000000,2020-08-04T05:00:00.000000000,296.3500061035156,1103.5,False
9016,me_n_a_2020_0727,train,2020-08-01T19:00:00.000000000,2020-08-04T06:00:00.000000000,204.39166259765625,539.5,False
9017,me_n_a_2020_0727,train,2020-08-01T20:00:00.000000000,2020-08-04T07:00:00.000000000,172.3833465576172,539.5,False
9018,me_n_a_2020_0727,train,2020-08-01T21:00:00.000000000,2020-08-04T08:00:00.000000000,157.4833221435547,539.5,False
9019,me_n_a_2020_0727,train,2020-08-01T22:00:00.000000000,2020-08-04T09:00:00.000000000,133.5166778564453,539.5,False
9020,me_n_a_2020_0727,train,2020-08-01T23:00:00.000000000,2020-08-04T10:00:00.000000000,102.4333267211914,539.5,False
9021,me_n_a_2020_0727,train,2020-08-02T00:00:00.000000000,2020-08-04T11:00:00.000000000,88.67499542236328,539.5,False
9022,me_n_a_2020_0727,train,2020-08-02T01:00:00.000000000,2020-08-04T12:00:00.000000000,43.7166633605957,339.20001220703125,False
9023,me_n_a_2020_0727,train,2020-08-02T02:00:00.000000000,2020-08-04T13:00:00.000000000,15.449999809265137,185.39999389648438,False
9024,me_n_a_2020_0727,train,2020-08-02T03:00:00.000000000,2020-08-04T14:00:00.000000000,0.0,0.0,False
9025,me_n_a_2020_0727,train,2020-08-02T04:00:00.000000000,2020-08-04T15:00:00.000000000,0.0,0.0,False
9026,me_n_a_2020_0727,train,2020-08-02T05:00:00.000000000,2020-08-04T16:00:00.000000000,0.0,0.0,False
9027,me_n_a_2020_0727,train,2020-08-02T06:00:00.000000000,2020-08-04T17:00:00.000000000,0.0,0.0,False
9028,me_n_a_2020_0727,train,2020-08-02T07:00:00.000000000,2020-08-04T18:00:00.000000000,2.866666793823242,34.400001525878906,False
9029,me_n_a_2020_0727,train,2020-08-02T08:00:00.000000000,2020-08-04T19:00:00.000000000,11.233333587646484,100.4000015258789,False
9030,me_n_a_2020_0727,train,2020-08-02T09:00:00.000000000,2020-08-04T20:00:00.000000000,11.233333587646484,100.4000015258789,False
9031,me_n_a_2020_0727,train,2020-08-02T10:00:00.000000000,2020-08-04T21:00:00.000000000,11.233333587646484,100.4000015258789,False
9032,me_n_a_2020_0727,train,2020-08-02T11:00:00.000000000,2020-08-04T22:00:00.000000000,11.233333587646484,100.4000015258789,False
9033,me_n_a_2020_0727,train,2020-08-02T12:00:00.000000000,2020-08-04T23:00:00.000000000,11.233333587646484,100.4000015258789,False
9034,me_n_a_2020_0727,train,2020-08-02T13:00:00.000000000,2020-08-05T00:00:00.000000000,11.233333587646484,100.4000015258789,False
9035,me_n_a_2020_0727,train,2020-08-02T14:00:00.000000000,2020-08-05T01:00:00.000000000,11.233333587646484,100.4000015258789,False
9036,me_n_a_2020_0727,train,2020-08-02T15:00:00.000000000,2020-08-05T02:00:00.000000000,11.233333587646484,100.4000015258789,False
9037,me_n_a_2020_0727,train,2020-08-02T16:00:00.000000000,2020-08-05T03:00:00.000000000,11.233333587646484,100.4000015258789,False
9038,me_n_a_2020_0727,train,2020-08-02T17:00:00.000000000,2020-08-05T04:00:00.000000000,11.233333587646484,100.4000015258789,False
9039,me_n_a_2020_0727,train,2020-08-02T18:00:00.000000000,2020-08-05T05:00:00.000000000,11.233333587646484,100.4000015258789,False
9040,me_n_a_2020_0727,train,2020-08-02T19:00:00.000000000,2020-08-05T06:00:00.000000000,8.366666793823242,100.4000015258789,False
9041,me_n_a_2020_0727,train,2020-08-02T20:00:00.000000000,2020-08-05T07:00:00.000000000,0.0,0.0,False
9042,me_n_a_2020_0727,train,2020-08-02T21:00:00.000000000,2020-08-05T08:00:00.000000000,0.0,0.0,False
9043,me_n_a_2020_0727,train,2020-08-02T22:00:00.000000000,2020-08-05T09:00:00.000000000,0.0,0.0,False
9044,me_n_a_2020_0727,train,2020-08-02T23:00:00.000000000,2020-08-05T10:00:00.000000000,0.0,0.0,False
9045,me_n_a_2020_0727,train,2020-08-03T00:00:00.000000000,2020-08-05T11:00:00.000000000,0.0,0.0,False
9046,me_n_a_2020_0727,train,2020-08-03T01:00:00.000000000,2020-08-05T12:00:00.000000000,0.0,0.0,False
9047,me_n_a_2020_0727,train,2020-08-03T02:00:00.000000000,2020-08-05T13:00:00.000000000,0.0,0.0,False
9048,me_n_a_2020_0727,train,2020-08-03T03:00:00.000000000,2020-08-05T14:00:00.000000000,0.0,0.0,False
9049,me_n_a_2020_0727,train,2020-08-03T04:00:00.000000000,2020-08-05T15:00:00.000000000,0.0,0.0,False
9050,me_n_a_2020_0727,train,2020-08-03T05:00:00.000000000,2020-08-05T16:00:00.000000000,0.0,0.0,False
9051,me_n_a_2020_0727,train,2020-08-03T06:00:00.000000000,2020-08-05T17:00:00.000000000,0.0,0.0,False
9052,me_n_a_2020_0727,train,2020-08-03T07:00:00.000000000,2020-08-05T18:00:00.000000000,0.0,0.0,False
9053,me_n_a_2020_0727,train,2020-08-03T08:00:00.000000000,2020-08-05T19:00:00.000000000,0.0,0.0,False
9054,me_n_a_2020_0727,train,2020-08-03T09:00:00.000000000,2020-08-05T20:00:00.000000000,0.0,0.0,False
9055,me_n_a_2020_0727,train,2020-08-03T10:00:00.000000000,2020-08-05T21:00:00.000000000,0.0,0.0,False
9056,me_n_a_2020_0727,train,2020-08-03T11:00:00.000000000,2020-08-05T22:00:00.000000000,0.0,0.0,False
9057,me_n_a_2020_0727,train,2020-08-03T12:00:00.000000000,2020-08-05T23:00:00.000000000,0.0,0.0,False
9058,me_n_a_2020_0727,train,2020-08-03T13:00:00.000000000,2020-08-06T00:00:00.000000000,0.0,0.0,False
9059,me_n_a_2020_0727,train,2020-08-03T14:00:00.000000000,2020-08-06T01:00:00.000000000,0.0,0.0,False
9060,me_n_a_2020_0727,train,2020-08-03T15:00:00.000000000,2020-08-06T02:00:00.000000000,0.0,0.0,False
9061,me_n_a_2020_0727,train,2020-08-03T16:00:00.000000000,2020-08-06T03:00:00.000000000,0.0,0.0,False
9062,me_n_a_2020_0727,train,2020-08-03T17:00:00.000000000,2020-08-06T04:00:00.000000000,0.0,0.0,False
9063,me_n_a_2020_0727,train,2020-08-03T18:00:00.000000000,2020-08-06T05:00:00.000000000,0.0,0.0,False
9064,me_n_a_2020_0727,train,2020-08-03T19:00:00.000000000,2020-08-06T06:00:00.000000000,0.0,0.0,False
9065,me_n_a_2020_0727,train,2020-08-03T20:00:00.000000000,2020-08-06T07:00:00.000000000,0.0,0.0,False
9066,me_n_a_2020_0727,train,2020-08-03T21:00:00.000000000,2020-08-06T08:00:00.000000000,0.0,0.0,False
9067,me_n_a_2020_0727,train,2020-08-03T22:00:00.000000000,2020-08-06T09:00:00.000000000,0.0,0.0,False
9068,me_n_a_2020_0727,train,2020-08-03T23:00:00.000000000,2020-08-06T10:00:00.000000000,0.0,0.0,False
9069,me_n_a_2020_0727,train,2020-08-04T00:00:00.000000000,2020-08-06T11:00:00.000000000,0.0,0.0,False
9070,me_n_a_2020_0727,train,2020-08-04T01:00:00.000000000,2020-08-06T12:00:00.000000000,0.0,0.0,False
9071,me_n_a_2020_0727,train,2020-08-04T02:00:00.000000000,2020-08-06T13:00:00.000000000,0.0,0.0,False
9072,me_n_a_2020_0727,train,2020-08-04T03:00:00.000000000,2020-08-06T14:00:00.000000000,0.0,0.0,False
9073,me_n_a_2020_0727,train,2020-08-04T04:00:00.000000000,2020-08-06T15:00:00.000000000,0.0,0.0,False
9074,me_n_a_2020_0727,train,2020-08-04T05:00:00.000000000,2020-08-06T16:00:00.000000000,0.0,0.0,False
9075,me_n_a_2020_0727,train,2020-08-04T06:00:00.000000000,2020-08-06T17:00:00.000000000,0.0,0.0,False
9076,me_n_a_2020_0727,train,2020-08-04T07:00:00.000000000,2020-08-06T18:00:00.000000000,0.0,0.0,False
9077,me_n_a_2020_0727,train,2020-08-04T08:00:00.000000000,2020-08-06T19:00:00.000000000,0.0,0.0,False
9078,me_n_a_2020_0727,train,2020-08-04T09:00:00.000000000,2020-08-06T20:00:00.000000000,0.0,0.0,False
9079,me_n_a_2020_0727,train,2020-08-04T10:00:00.000000000,2020-08-06T21:00:00.000000000,0.0,0.0,False
9080,me_n_a_2020_0727,train,2020-08-04T11:00:00.000000000,2020-08-06T22:00:00.000000000,0.0,0.0,False
9081,me_n_a_2020_0727,train,2020-08-04T12:00:00.000000000,2020-08-06T23:00:00.000000000,0.0,0.0,False
9082,me_n_a_2020_0727,train,2020-08-04T13:00:00.000000000,2020-08-07T00:00:00.000000000,0.0,0.0,False
9083,me_n_a_2020_0727,train,2020-08-04T14:00:00.000000000,2020-08-07T01:00:00.000000000,0.0,0.0,False
9084,me_n_a_2020_0727,train,2020-08-04T15:00:00.000000000,2020-08-07T02:00:00.000000000,0.0,0.0,False
9085,me_n_a_2020_0727,train,2020-08-04T16:00:00.000000000,2020-08-07T03:00:00.000000000,0.0,0.0,False
9086,me_n_a_2020_0727,train,2020-08-04T17:00:00.000000000,2020-08-07T04:00:00.000000000,0.0,0.0,False
9087,me_n_a_2020_0727,train,2020-08-04T18:00:00.000000000,2020-08-07T05:00:00.000000000,0.0,0.0,False
9088,me_n_a_2020_0727,train,2020-08-04T19:00:00.000000000,2020-08-07T06:00:00.000000000,0.0,0.0,False
9089,me_n_a_2020_0727,train,2020-08-04T20:00:00.000000000,2020-08-07T07:00:00.000000000,0.0,0.0,False
9090,me_n_a_2020_0727,train,2020-08-04T21:00:00.000000000,2020-08-07T08:00:00.000000000,0.0,0.0,False
9091,me_n_a_2020_0727,train,2020-08-04T22:00:00.000000000,2020-08-07T09:00:00.000000000,0.0,0.0,False
9092,me_n_a_2020_0727,train,2020-08-04T23:00:00.000000000,2020-08-07T10:00:00.000000000,0.0,0.0,False
9093,me_n_a_2020_0727,train,2020-08-05T00:00:00.000000000,2020-08-07T11:00:00.000000000,0.0,0.0,False
9094,me_n_a_2020_0727,train,2020-08-05T01:00:00.000000000,2020-08-07T12:00:00.000000000,0.0,0.0,False
9095,me_n_a_2020_0727,train,2020-08-05T02:00:00.000000000,2020-08-07T13:00:00.000000000,0.0,0.0,False
9096,me_n_a_2020_0727,train,2020-08-05T03:00:00.000000000,2020-08-07T14:00:00.000000000,0.0,0.0,False
9097,me_n_a_2020_0727,train,2020-08-05T04:00:00.000000000,2020-08-07T15:00:00.000000000,0.0,0.0,False
9098,me_n_a_2020_0727,train,2020-08-05T05:00:00.000000000,2020-08-07T16:00:00.000000000,0.0,0.0,False
9099,me_n_a_2020_0727,train,2020-08-05T06:00:00.000000000,2020-08-07T17:00:00.000000000,0.0,0.0,False
9100,me_n_a_2020_0727,train,2020-08-05T07:00:00.000000000,2020-08-07T18:00:00.000000000,0.0,0.0,False
9101,me_n_a_2020_0727,train,2020-08-05T08:00:00.000000000,2020-08-07T19:00:00.000000000,0.0,0.0,False
9102,me_n_a_2020_0727,train,2020-08-05T09:00:00.000000000,2020-08-07T20:00:00.000000000,0.0,0.0,False
9103,me_n_a_2020_0727,train,2020-08-05T10:00:00.000000000,2020-08-07T21:00:00.000000000,0.0,0.0,False
9104,me_n_a_2020_0727,train,2020-08-05T11:00:00.000000000,2020-08-07T22:00:00.000000000,0.0,0.0,False
9105,me_n_a_2020_0727,train,2020-08-05T12:00:00.000000000,2020-08-07T23:00:00.000000000,0.0,0.0,False
9106,me_n_a_2020_0727,train,2020-08-05T13:00:00.000000000,2020-08-08T00:00:00.000000000,0.0,0.0,False
9107,me_n_a_2020_0727,train,2020-08-05T14:00:00.000000000,2020-08-08T01:00:00.000000000,0.0,0.0,False
9108,me_n_a_2020_0727,train,2020-08-05T15:00:00.000000000,2020-08-08T02:00:00.000000000,0.0,0.0,False
9109,me_n_a_2020_0727,train,2020-08-05T16:00:00.000000000,2020-08-08T03:00:00.000000000,0.0,0.0,False
9110,me_n_a_2020_0727,train,2020-08-05T17:00:00.000000000,2020-08-08T04:00:00.000000000,0.0,0.0,False
9111,me_n_a_2020_0727,train,2020-08-05T18:00:00.000000000,2020-08-08T05:00:00.000000000,0.0,0.0,False
9112,me_n_a_2020_0727,train,2020-08-05T19:00:00.000000000,2020-08-08T06:00:00.000000000,0.0,0.0,False
9113,me_n_a_2020_0727,train,2020-08-05T20:00:00.000000000,2020-08-08T07:00:00.000000000,0.0,0.0,False
9114,me_n_a_2020_0727,train,2020-08-05T21:00:00.000000000,2020-08-08T08:00:00.000000000,0.0,0.0,False
9115,me_n_a_2020_0727,train,2020-08-05T22:00:00.000000000,2020-08-08T09:00:00.000000000,0.0,0.0,False
9116,me_n_a_2020_0727,train,2020-08-05T23:00:00.000000000,2020-08-08T10:00:00.000000000,0.0,0.0,False
9117,me_n_a_2020_0727,train,2020-08-06T00:00:00.000000000,2020-08-08T11:00:00.000000000,0.0,0.0,False
9118,me_n_a_2020_0727,train,2020-08-06T01:00:00.000000000,2020-08-08T12:00:00.000000000,0.0,0.0,False
9119,me_n_a_2020_0727,train,2020-08-06T02:00:00.000000000,2020-08-08T13:00:00.000000000,0.0,0.0,False
9120,me_n_a_2020_0727,train,2020-08-06T03:00:00.000000000,2020-08-08T14:00:00.000000000,0.0,0.0,False
9121,me_n_a_2020_0727,train,2020-08-06T04:00:00.000000000,2020-08-08T15:00:00.000000000,0.0,0.0,False
9122,me_n_a_2020_0727,train,2020-08-06T05:00:00.000000000,2020-08-08T16:00:00.000000000,0.0,0.0,False
9123,me_n_a_2020_0727,train,2020-08-06T06:00:00.000000000,2020-08-08T17:00:00.000000000,0.0,0.0,False
9124,me_n_a_2020_0727,train,2020-08-06T07:00:00.000000000,2020-08-08T18:00:00.000000000,0.0,0.0,False
9125,me_n_a_2020_0727,train,2020-08-06T08:00:00.000000000,2020-08-08T19:00:00.000000000,0.0,0.0,False
9126,me_n_a_2020_0727,train,2020-08-06T09:00:00.000000000,2020-08-08T20:00:00.000000000,0.0,0.0,False
9127,me_n_a_2020_0727,train,2020-08-06T10:00:00.000000000,2020-08-08T21:00:00.000000000,0.0,0.0,False
9128,me_n_a_2020_0727,train,2020-08-06T11:00:00.000000000,2020-08-08T22:00:00.000000000,0.0,0.0,False
9129,me_n_a_2020_0727,train,2020-08-06T12:00:00.000000000,2020-08-08T23:00:00.000000000,0.0,0.0,False
9130,me_n_a_2020_0727,train,2020-08-06T13:00:00.000000000,2020-08-09T00:00:00.000000000,0.0,0.0,False
9131,me_n_a_2020_0727,train,2020-08-06T14:00:00.000000000,2020-08-09T01:00:00.000000000,0.0,0.0,False
9132,me_n_a_2020_0727,train,2020-08-06T15:00:00.000000000,2020-08-09T02:00:00.000000000,0.0,0.0,False
9133,me_n_a_2020_0727,train,2020-08-06T16:00:00.000000000,2020-08-09T03:00:00.000000000,0.0,0.0,False
9134,me_n_a_2020_0727,train,2020-08-06T17:00:00.000000000,2020-08-09T04:00:00.000000000,0.0,0.0,False
9135,me_n_a_2020_0727,train,2020-08-06T18:00:00.000000000,2020-08-09T05:00:00.000000000,0.0,0.0,False
9136,me_n_a_2020_0727,train,2020-08-06T19:00:00.000000000,2020-08-09T06:00:00.000000000,0.0,0.0,False
9137,me_n_a_2020_0727,train,2020-08-06T20:00:00.000000000,2020-08-09T07:00:00.000000000,0.0,0.0,False
9138,me_n_a_2020_0727,train,2020-08-06T21:00:00.000000000,2020-08-09T08:00:00.000000000,0.0,0.0,False
9139,me_n_a_2020_0727,train,2020-08-06T22:00:00.000000000,2020-08-09T09:00:00.000000000,0.0,0.0,False
9140,me_n_a_2020_0727,train,2020-08-06T23:00:00.000000000,2020-08-09T10:00:00.000000000,0.0,0.0,False
9141,me_n_a_2020_0727,train,2020-08-07T00:00:00.000000000,2020-08-09T11:00:00.000000000,0.0,0.0,False
9142,me_n_a_2020_0727,train,2020-08-07T01:00:00.000000000,2020-08-09T12:00:00.000000000,0.0,0.0,False
9143,me_n_a_2020_0727,train,2020-08-07T02:00:00.000000000,2020-08-09T13:00:00.000000000,0.0,0.0,False
9144,me_n_a_2020_0727,train,2020-08-07T03:00:00.000000000,2020-08-09T14:00:00.000000000,0.0,0.0,False
9145,me_n_a_2020_0727,train,2020-08-07T04:00:00.000000000,2020-08-09T15:00:00.000000000,0.0,0.0,False
9146,me_n_a_2020_0727,train,2020-08-07T05:00:00.000000000,2020-08-09T16:00:00.000000000,0.0,0.0,False
9147,me_n_a_2020_0727,train,2020-08-07T06:00:00.000000000,2020-08-09T17:00:00.000000000,0.0,0.0,False
9148,me_n_a_2020_0727,train,2020-08-07T07:00:00.000000000,2020-08-09T18:00:00.000000000,0.0,0.0,False
9149,me_n_a_2020_0727,train,2020-08-07T08:00:00.000000000,2020-08-09T19:00:00.000000000,0.0,0.0,False
9150,me_n_a_2020_0727,train,2020-08-07T09:00:00.000000000,2020-08-09T20:00:00.000000000,0.0,0.0,False
9151,me_n_a_2020_0727,train,2020-08-07T10:00:00.000000000,2020-08-09T21:00:00.000000000,0.0,0.0,False
9152,me_n_a_2020_0727,train,2020-08-07T11:00:00.000000000,2020-08-09T22:00:00.000000000,0.0,0.0,False
9153,me_n_a_2020_0727,train,2020-08-07T12:00:00.000000000,2020-08-09T23:00:00.000000000,0.0,0.0,False
9154,me_n_a_2020_0727,train,2020-08-07T13:00:00.000000000,2020-08-10T00:00:00.000000000,0.0,0.0,False
9155,me_n_a_2020_0727,train,2020-08-07T14:00:00.000000000,2020-08-10T01:00:00.000000000,0.0,0.0,False
9156,me_n_a_2020_0727,train,2020-08-07T15:00:00.000000000,2020-08-10T02:00:00.000000000,0.0,0.0,False
9157,me_n_a_2020_0727,train,2020-08-07T16:00:00.000000000,2020-08-10T03:00:00.000000000,0.0,0.0,False
9158,me_n_a_2020_0727,train,2020-08-07T17:00:00.000000000,2020-08-10T04:00:00.000000000,0.0,0.0,False
9159,me_n_a_2020_0727,train,2020-08-07T18:00:00.000000000,2020-08-10T05:00:00.000000000,0.0,0.0,False
9160,me_n_a_2020_0727,train,2020-08-07T19:00:00.000000000,2020-08-10T06:00:00.000000000,0.0,0.0,False
9161,me_n_a_2020_0727,train,2020-08-07T20:00:00.000000000,2020-08-10T07:00:00.000000000,0.0,0.0,False
9162,me_n_a_2020_0727,train,2020-08-07T21:00:00.000000000,2020-08-10T08:00:00.000000000,0.0,0.0,False
9163,me_n_a_2020_0727,train,2020-08-07T22:00:00.000000000,2020-08-10T09:00:00.000000000,0.0,0.0,False
9164,me_n_a_2020_0727,train,2020-08-07T23:00:00.000000000,2020-08-10T10:00:00.000000000,0.0,0.0,False
9165,me_n_a_2020_0727,train,2020-08-08T00:00:00.000000000,2020-08-10T11:00:00.000000000,0.0,0.0,False
9166,me_n_a_2020_0727,train,2020-08-08T01:00:00.000000000,2020-08-10T12:00:00.000000000,0.0,0.0,False
9167,me_n_a_2020_0727,train,2020-08-08T02:00:00.000000000,2020-08-10T13:00:00.000000000,0.0,0.0,False
9168,me_n_a_2020_0727,train,2020-08-08T03:00:00.000000000,2020-08-10T14:00:00.000000000,0.0,0.0,False
9169,me_n_a_2020_0727,train,2020-08-08T04:00:00.000000000,2020-08-10T15:00:00.000000000,0.0,0.0,False
9170,me_n_a_2020_0727,train,2020-08-08T05:00:00.000000000,2020-08-10T16:00:00.000000000,0.0,0.0,False
9171,me_n_a_2020_0727,train,2020-08-08T06:00:00.000000000,2020-08-10T17:00:00.000000000,0.0,0.0,False
