sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp
3177,flix_2019,train,2019-06-30T19:00:00.000000000,2019-07-03T11:00:00.000000000,0.0,0.0
3178,flix_2019,train,2019-06-30T20:00:00.000000000,2019-07-03T12:00:00.000000000,0.0,0.0
3179,flix_2019,train,2019-06-30T21:00:00.000000000,2019-07-03T13:00:00.000000000,0.0,0.0
3180,flix_2019,train,2019-06-30T22:00:00.000000000,2019-07-03T14:00:00.000000000,0.0,0.0
3181,flix_2019,train,2019-06-30T23:00:00.000000000,2019-07-03T15:00:00.000000000,0.0,0.0
3182,flix_2019,train,2019-07-01T00:00:00.000000000,2019-07-03T16:00:00.000000000,0.0,0.0
3183,flix_2019,train,2019-07-01T01:00:00.000000000,2019-07-03T17:00:00.000000000,0.0,0.0
3184,flix_2019,train,2019-07-01T02:00:00.000000000,2019-07-03T18:00:00.000000000,0.0,0.0
3185,flix_2019,train,2019-07-01T03:00:00.000000000,2019-07-03T19:00:00.000000000,0.0,0.0
3186,flix_2019,train,2019-07-01T04:00:00.000000000,2019-07-03T21:00:00.000000000,0.0,0.0
3187,flix_2019,train,2019-07-01T05:00:00.000000000,2019-07-03T23:00:00.000000000,0.0,0.0
3188,flix_2019,train,2019-07-01T06:00:00.000000000,2019-07-04T00:00:00.000000000,0.0,0.0
3189,flix_2019,train,2019-07-01T07:00:00.000000000,2019-07-04T01:00:00.000000000,0.0,0.0
3190,flix_2019,train,2019-07-01T08:00:00.000000000,2019-07-04T02:00:00.000000000,0.0,0.0
3191,flix_2019,train,2019-07-01T10:00:00.000000000,2019-07-04T03:00:00.000000000,0.0,0.0
3192,flix_2019,train,2019-07-01T11:00:00.000000000,2019-07-04T04:00:00.000000000,0.0,0.0
3193,flix_2019,train,2019-07-01T12:00:00.000000000,2019-07-04T05:00:00.000000000,0.0,0.0
3194,flix_2019,train,2019-07-01T13:00:00.000000000,2019-07-04T06:00:00.000000000,0.0,0.0
3195,flix_2019,train,2019-07-01T14:00:00.000000000,2019-07-04T07:00:00.000000000,0.0,0.0
3196,flix_2019,train,2019-07-01T15:00:00.000000000,2019-07-04T08:00:00.000000000,0.0,0.0
3197,flix_2019,train,2019-07-01T16:00:00.000000000,2019-07-04T09:00:00.000000000,0.0,0.0
3198,flix_2019,train,2019-07-01T17:00:00.000000000,2019-07-04T10:00:00.000000000,0.0,0.0
3199,flix_2019,train,2019-07-01T18:00:00.000000000,2019-07-04T11:00:00.000000000,0.0,0.0
3200,flix_2019,train,2019-07-01T19:00:00.000000000,2019-07-04T12:00:00.000000000,0.0,0.0
3201,flix_2019,train,2019-07-01T20:00:00.000000000,2019-07-04T13:00:00.000000000,0.0,0.0
3202,flix_2019,train,2019-07-01T21:00:00.000000000,2019-07-04T14:00:00.000000000,0.0,0.0
3203,flix_2019,train,2019-07-01T22:00:00.000000000,2019-07-04T15:00:00.000000000,0.0,0.0
3204,flix_2019,train,2019-07-01T23:00:00.000000000,2019-07-04T16:00:00.000000000,0.0,0.0
3205,flix_2019,train,2019-07-02T00:00:00.000000000,2019-07-04T17:00:00.000000000,0.0,0.0
3206,flix_2019,train,2019-07-02T03:00:00.000000000,2019-07-04T18:00:00.000000000,0.0,0.0
3207,flix_2019,train,2019-07-02T04:00:00.000000000,2019-07-04T19:00:00.000000000,0.0,0.0
3208,flix_2019,train,2019-07-02T05:00:00.000000000,2019-07-04T20:00:00.000000000,0.0,0.0
3209,flix_2019,train,2019-07-02T06:00:00.000000000,2019-07-04T21:00:00.000000000,0.0,0.0
3210,flix_2019,train,2019-07-02T07:00:00.000000000,2019-07-04T22:00:00.000000000,0.0,0.0
3211,flix_2019,train,2019-07-02T08:00:00.000000000,2019-07-04T23:00:00.000000000,0.0,0.0
3212,flix_2019,train,2019-07-02T09:00:00.000000000,2019-07-05T00:00:00.000000000,0.0,0.0
3213,flix_2019,train,2019-07-02T10:00:00.000000000,2019-07-05T01:00:00.000000000,0.0,0.0
3214,flix_2019,train,2019-07-02T11:00:00.000000000,2019-07-05T02:00:00.000000000,0.0,0.0
3215,flix_2019,train,2019-07-02T12:00:00.000000000,2019-07-05T03:00:00.000000000,0.0,0.0
3216,flix_2019,train,2019-07-02T14:00:00.000000000,2019-07-05T04:00:00.000000000,0.0,0.0
3217,flix_2019,train,2019-07-02T16:00:00.000000000,2019-07-05T05:00:00.000000000,0.0,0.0
3218,flix_2019,train,2019-07-02T17:00:00.000000000,2019-07-05T06:00:00.000000000,0.0,0.0
3219,flix_2019,train,2019-07-02T18:00:00.000000000,2019-07-05T07:00:00.000000000,0.0,0.0
3220,flix_2019,train,2019-07-02T19:00:00.000000000,2019-07-05T08:00:00.000000000,0.0,0.0
3221,flix_2019,train,2019-07-02T20:00:00.000000000,2019-07-05T09:00:00.000000000,0.0,0.0
3222,flix_2019,train,2019-07-02T21:00:00.000000000,2019-07-05T10:00:00.000000000,0.0,0.0
3223,flix_2019,train,2019-07-02T22:00:00.000000000,2019-07-05T11:00:00.000000000,0.0,0.0
3224,flix_2019,train,2019-07-02T23:00:00.000000000,2019-07-05T12:00:00.000000000,0.0,0.0
3225,flix_2019,train,2019-07-03T00:00:00.000000000,2019-07-05T13:00:00.000000000,0.0,0.0
3226,flix_2019,train,2019-07-03T01:00:00.000000000,2019-07-05T14:00:00.000000000,0.0,0.0
3227,flix_2019,train,2019-07-03T02:00:00.000000000,2019-07-05T15:00:00.000000000,0.0,0.0
3228,flix_2019,train,2019-07-03T03:00:00.000000000,2019-07-05T16:00:00.000000000,0.0,0.0
3229,flix_2019,train,2019-07-03T04:00:00.000000000,2019-07-05T17:00:00.000000000,0.0,0.0
3230,flix_2019,train,2019-07-03T05:00:00.000000000,2019-07-05T18:00:00.000000000,0.0,0.0
3231,flix_2019,train,2019-07-03T06:00:00.000000000,2019-07-05T19:00:00.000000000,0.0,0.0
3232,flix_2019,train,2019-07-03T07:00:00.000000000,2019-07-05T20:00:00.000000000,0.0,0.0
3233,flix_2019,train,2019-07-03T08:00:00.000000000,2019-07-05T21:00:00.000000000,0.0,0.0
3234,flix_2019,train,2019-07-03T09:00:00.000000000,2019-07-05T22:00:00.000000000,0.0,0.0
3235,flix_2019,train,2019-07-03T10:00:00.000000000,2019-07-05T23:00:00.000000000,0.0,0.0
3236,flix_2019,train,2019-07-03T11:00:00.000000000,2019-07-06T00:00:00.000000000,0.0,0.0
3237,flix_2019,train,2019-07-03T12:00:00.000000000,2019-07-06T01:00:00.000000000,0.0,0.0
3238,flix_2019,train,2019-07-03T13:00:00.000000000,2019-07-06T02:00:00.000000000,0.0,0.0
3239,flix_2019,train,2019-07-03T14:00:00.000000000,2019-07-06T03:00:00.000000000,0.0,0.0
3240,flix_2019,train,2019-07-03T15:00:00.000000000,2019-07-06T04:00:00.000000000,0.0,0.0
3241,flix_2019,train,2019-07-03T16:00:00.000000000,2019-07-06T05:00:00.000000000,0.0,0.0
3242,flix_2019,train,2019-07-03T17:00:00.000000000,2019-07-06T06:00:00.000000000,0.0,0.0
3243,flix_2019,train,2019-07-03T18:00:00.000000000,2019-07-06T07:00:00.000000000,0.0,0.0
3244,flix_2019,train,2019-07-03T19:00:00.000000000,2019-07-06T08:00:00.000000000,0.0,0.0
3245,flix_2019,train,2019-07-03T21:00:00.000000000,2019-07-06T09:00:00.000000000,0.0,0.0
3246,flix_2019,train,2019-07-03T23:00:00.000000000,2019-07-06T10:00:00.000000000,0.0,0.0
3247,flix_2019,train,2019-07-04T00:00:00.000000000,2019-07-06T11:00:00.000000000,0.0,0.0
3248,flix_2019,train,2019-07-04T01:00:00.000000000,2019-07-06T12:00:00.000000000,0.0,0.0
3249,flix_2019,train,2019-07-04T02:00:00.000000000,2019-07-06T13:00:00.000000000,0.0,0.0
3250,flix_2019,train,2019-07-04T03:00:00.000000000,2019-07-06T14:00:00.000000000,0.0,0.0
3251,flix_2019,train,2019-07-04T04:00:00.000000000,2019-07-06T15:00:00.000000000,0.0,0.0
3252,flix_2019,train,2019-07-04T05:00:00.000000000,2019-07-06T16:00:00.000000000,0.0,0.0
3253,flix_2019,train,2019-07-04T06:00:00.000000000,2019-07-06T17:00:00.000000000,0.0,0.0
3254,flix_2019,train,2019-07-04T07:00:00.000000000,2019-07-06T18:00:00.000000000,0.0,0.0
3255,flix_2019,train,2019-07-04T08:00:00.000000000,2019-07-06T19:00:00.000000000,0.0,0.0
3256,flix_2019,train,2019-07-04T09:00:00.000000000,2019-07-06T20:00:00.000000000,0.0,0.0
3257,flix_2019,train,2019-07-04T10:00:00.000000000,2019-07-06T21:00:00.000000000,0.0,0.0
3258,flix_2019,train,2019-07-04T11:00:00.000000000,2019-07-06T22:00:00.000000000,0.0,0.0
3259,flix_2019,train,2019-07-04T12:00:00.000000000,2019-07-06T23:00:00.000000000,0.0,0.0
3260,hellin_2021,train,2021-07-23T00:00:00.000000000,2021-07-25T11:00:00.000000000,291.5,729.0
3261,hellin_2021,train,2021-07-23T01:00:00.000000000,2021-07-25T12:00:00.000000000,251.1083221435547,729.0
3262,hellin_2021,train,2021-07-23T02:00:00.000000000,2021-07-25T13:00:00.000000000,215.4083251953125,729.0
3263,hellin_2021,train,2021-07-23T03:00:00.000000000,2021-07-25T14:00:00.000000000,186.80833435058594,729.0
3264,hellin_2021,train,2021-07-23T04:00:00.000000000,2021-07-25T15:00:00.000000000,143.43333435058594,729.0
3265,hellin_2021,train,2021-07-23T05:00:00.000000000,2021-07-25T16:00:00.000000000,90.2249984741211,729.0
3266,hellin_2021,train,2021-07-23T06:00:00.000000000,2021-07-25T17:00:00.000000000,29.475000381469727,353.70001220703125
3267,hellin_2021,train,2021-07-23T07:00:00.000000000,2021-07-25T18:00:00.000000000,0.0,0.0
3268,hellin_2021,train,2021-07-23T08:00:00.000000000,2021-07-25T19:00:00.000000000,0.0,0.0
3269,hellin_2021,train,2021-07-23T09:00:00.000000000,2021-07-25T20:00:00.000000000,0.0,0.0
3270,hellin_2021,train,2021-07-23T10:00:00.000000000,2021-07-25T21:00:00.000000000,0.0,0.0
3271,hellin_2021,train,2021-07-23T11:00:00.000000000,2021-07-25T22:00:00.000000000,0.0,0.0
3272,hellin_2021,train,2021-07-23T12:00:00.000000000,2021-07-25T23:00:00.000000000,0.0,0.0
3273,hellin_2021,train,2021-07-23T13:00:00.000000000,2021-07-26T00:00:00.000000000,0.0,0.0
3274,hellin_2021,train,2021-07-23T14:00:00.000000000,2021-07-26T01:00:00.000000000,0.0,0.0
3275,hellin_2021,train,2021-07-23T15:00:00.000000000,2021-07-26T02:00:00.000000000,0.0,0.0
3276,hellin_2021,train,2021-07-23T16:00:00.000000000,2021-07-26T03:00:00.000000000,0.0,0.0
3277,hellin_2021,train,2021-07-23T17:00:00.000000000,2021-07-26T04:00:00.000000000,0.0,0.0
3278,hellin_2021,train,2021-07-23T18:00:00.000000000,2021-07-26T05:00:00.000000000,0.0,0.0
3279,hellin_2021,train,2021-07-23T19:00:00.000000000,2021-07-26T06:00:00.000000000,0.0,0.0
3280,hellin_2021,train,2021-07-23T20:00:00.000000000,2021-07-26T07:00:00.000000000,0.0,0.0
3281,hellin_2021,train,2021-07-23T21:00:00.000000000,2021-07-26T08:00:00.000000000,0.0,0.0
3282,hellin_2021,train,2021-07-23T22:00:00.000000000,2021-07-26T09:00:00.000000000,0.0,0.0
3283,hellin_2021,train,2021-07-23T23:00:00.000000000,2021-07-26T10:00:00.000000000,0.0,0.0
3284,hellin_2021,train,2021-07-24T00:00:00.000000000,2021-07-26T11:00:00.000000000,0.0,0.0
3285,hellin_2021,train,2021-07-24T01:00:00.000000000,2021-07-26T12:00:00.000000000,0.0,0.0
3286,hellin_2021,train,2021-07-24T02:00:00.000000000,2021-07-26T13:00:00.000000000,0.0,0.0
3287,hellin_2021,train,2021-07-24T03:00:00.000000000,2021-07-26T14:00:00.000000000,0.0,0.0
3288,hellin_2021,train,2021-07-24T04:00:00.000000000,2021-07-26T15:00:00.000000000,0.0,0.0
3289,hellin_2021,train,2021-07-24T05:00:00.000000000,2021-07-26T16:00:00.000000000,0.0,0.0
3290,hellin_2021,train,2021-07-24T06:00:00.000000000,2021-07-26T17:00:00.000000000,0.0,0.0
3291,hellin_2021,train,2021-07-24T07:00:00.000000000,2021-07-26T18:00:00.000000000,0.0,0.0
3292,hellin_2021,train,2021-07-24T08:00:00.000000000,2021-07-26T19:00:00.000000000,0.0,0.0
3293,hellin_2021,train,2021-07-24T09:00:00.000000000,2021-07-26T20:00:00.000000000,0.0,0.0
3294,hellin_2021,train,2021-07-24T10:00:00.000000000,2021-07-26T21:00:00.000000000,0.0,0.0
3295,hellin_2021,train,2021-07-24T11:00:00.000000000,2021-07-26T22:00:00.000000000,0.0,0.0
3296,hellin_2021,train,2021-07-24T12:00:00.000000000,2021-07-26T23:00:00.000000000,0.0,0.0
3297,hellin_2021,train,2021-07-24T13:00:00.000000000,2021-07-27T00:00:00.000000000,0.0,0.0
3298,hellin_2021,train,2021-07-24T14:00:00.000000000,2021-07-27T01:00:00.000000000,0.0,0.0
3299,hellin_2021,train,2021-07-24T15:00:00.000000000,2021-07-27T02:00:00.000000000,0.0,0.0
3300,hellin_2021,train,2021-07-24T16:00:00.000000000,2021-07-27T03:00:00.000000000,0.0,0.0
3301,hellin_2021,train,2021-07-24T17:00:00.000000000,2021-07-27T04:00:00.000000000,0.0,0.0
3302,hellin_2021,train,2021-07-24T18:00:00.000000000,2021-07-27T05:00:00.000000000,0.0,0.0
3303,hellin_2021,train,2021-07-24T19:00:00.000000000,2021-07-27T06:00:00.000000000,0.0,0.0
3304,hellin_2021,train,2021-07-24T20:00:00.000000000,2021-07-27T07:00:00.000000000,0.0,0.0
3305,hellin_2021,train,2021-07-24T21:00:00.000000000,2021-07-27T08:00:00.000000000,0.0,0.0
3306,hellin_2021,train,2021-07-24T22:00:00.000000000,2021-07-27T09:00:00.000000000,0.0,0.0
3307,hellin_2021,train,2021-07-24T23:00:00.000000000,2021-07-27T10:00:00.000000000,0.0,0.0
3308,hellin_2021,train,2021-07-25T00:00:00.000000000,2021-07-27T11:00:00.000000000,0.0,0.0
3309,hellin_2021,train,2021-07-25T01:00:00.000000000,2021-07-27T12:00:00.000000000,0.0,0.0
3310,hellin_2021,train,2021-07-25T02:00:00.000000000,2021-07-27T13:00:00.000000000,0.0,0.0
3311,hellin_2021,train,2021-07-25T03:00:00.000000000,2021-07-27T14:00:00.000000000,0.0,0.0
3312,hellin_2021,train,2021-07-25T04:00:00.000000000,2021-07-27T15:00:00.000000000,0.0,0.0
3313,hellin_2021,train,2021-07-25T05:00:00.000000000,2021-07-27T16:00:00.000000000,0.0,0.0
3314,hellin_2021,train,2021-07-25T06:00:00.000000000,2021-07-27T17:00:00.000000000,0.0,0.0
3315,hellin_2021,train,2021-07-25T07:00:00.000000000,2021-07-27T18:00:00.000000000,0.0,0.0
3316,hellin_2021,train,2021-07-25T08:00:00.000000000,2021-07-27T19:00:00.000000000,0.0,0.0
3317,hellin_2021,train,2021-07-25T09:00:00.000000000,2021-07-27T20:00:00.000000000,0.0,0.0
3318,hellin_2021,train,2021-07-25T10:00:00.000000000,2021-07-27T21:00:00.000000000,0.0,0.0
3319,hellin_2021,train,2021-07-25T11:00:00.000000000,2021-07-27T22:00:00.000000000,0.0,0.0
3320,hellin_2021,train,2021-07-25T12:00:00.000000000,2021-07-27T23:00:00.000000000,0.0,0.0
3321,hellin_2021,train,2021-07-25T13:00:00.000000000,2021-07-28T00:00:00.000000000,0.0,0.0
3322,hellin_2021,train,2021-07-25T14:00:00.000000000,2021-07-28T01:00:00.000000000,0.0,0.0
3323,hellin_2021,train,2021-07-25T15:00:00.000000000,2021-07-28T02:00:00.000000000,0.0,0.0
3324,hellin_2021,train,2021-07-25T16:00:00.000000000,2021-07-28T03:00:00.000000000,0.0,0.0
3325,hellin_2021,train,2021-07-25T17:00:00.000000000,2021-07-28T04:00:00.000000000,0.0,0.0
3326,hellin_2021,train,2021-07-25T18:00:00.000000000,2021-07-28T05:00:00.000000000,0.0,0.0
3327,hellin_2021,train,2021-07-25T19:00:00.000000000,2021-07-28T06:00:00.000000000,0.0,0.0
3328,hellin_2021,train,2021-07-25T20:00:00.000000000,2021-07-28T07:00:00.000000000,0.0,0.0
3329,hellin_2021,train,2021-07-25T21:00:00.000000000,2021-07-28T08:00:00.000000000,0.0,0.0
3330,hellin_2021,train,2021-07-25T22:00:00.000000000,2021-07-28T09:00:00.000000000,0.0,0.0
3331,hellin_2021,train,2021-07-25T23:00:00.000000000,2021-07-28T10:00:00.000000000,0.0,0.0
3332,hellin_2021,train,2021-07-26T00:00:00.000000000,2021-07-28T11:00:00.000000000,0.0,0.0
3333,hellin_2021,train,2021-07-26T01:00:00.000000000,2021-07-28T12:00:00.000000000,0.0,0.0
3334,hellin_2021,train,2021-07-26T02:00:00.000000000,2021-07-28T13:00:00.000000000,0.0,0.0
3335,hellin_2021,train,2021-07-26T03:00:00.000000000,2021-07-28T14:00:00.000000000,0.0,0.0
3336,hellin_2021,train,2021-07-26T04:00:00.000000000,2021-07-28T15:00:00.000000000,0.0,0.0
3337,hellin_2021,train,2021-07-26T05:00:00.000000000,2021-07-28T16:00:00.000000000,0.0,0.0
3338,hellin_2021,train,2021-07-26T06:00:00.000000000,2021-07-28T17:00:00.000000000,0.0,0.0
3339,hellin_2021,train,2021-07-26T07:00:00.000000000,2021-07-28T18:00:00.000000000,0.0,0.0
3340,hellin_2021,train,2021-07-26T08:00:00.000000000,2021-07-28T19:00:00.000000000,0.0,0.0
3341,hellin_2021,train,2021-07-26T09:00:00.000000000,2021-07-28T20:00:00.000000000,0.0,0.0
3342,hellin_2021,train,2021-07-26T10:00:00.000000000,2021-07-28T21:00:00.000000000,0.0,0.0
3343,hellin_2021,train,2021-07-26T11:00:00.000000000,2021-07-28T22:00:00.000000000,0.0,0.0
3344,hellin_2021,train,2021-07-26T12:00:00.000000000,2021-07-28T23:00:00.000000000,0.0,0.0
3345,hellin_2021,train,2021-07-26T13:00:00.000000000,2021-07-29T00:00:00.000000000,0.0,0.0
3346,hellin_2021,train,2021-07-26T14:00:00.000000000,2021-07-29T01:00:00.000000000,0.0,0.0
3347,hellin_2021,train,2021-07-26T15:00:00.000000000,2021-07-29T02:00:00.000000000,0.0,0.0
3348,hellin_2021,train,2021-07-26T16:00:00.000000000,2021-07-29T03:00:00.000000000,0.0,0.0
3349,hellin_2021,train,2021-07-26T17:00:00.000000000,2021-07-29T04:00:00.000000000,0.0,0.0
3350,hellin_2021,train,2021-07-26T18:00:00.000000000,2021-07-29T05:00:00.000000000,0.0,0.0
3351,hellin_2021,train,2021-07-26T19:00:00.000000000,2021-07-29T07:00:00.000000000,0.0,0.0
3352,hellin_2021,train,2021-07-26T20:00:00.000000000,2021-07-29T08:00:00.000000000,0.0,0.0
3353,hellin_2021,train,2021-07-26T21:00:00.000000000,2021-07-29T09:00:00.000000000,0.0,0.0
3354,hellin_2021,train,2021-07-26T22:00:00.000000000,2021-07-29T10:00:00.000000000,0.0,0.0
3355,hellin_2021,train,2021-07-26T23:00:00.000000000,2021-07-29T11:00:00.000000000,0.0,0.0
3356,hellin_2021,train,2021-07-27T00:00:00.000000000,2021-07-29T12:00:00.000000000,0.0,0.0
3357,hellin_2021,train,2021-07-27T01:00:00.000000000,2021-07-29T13:00:00.000000000,0.0,0.0
3358,hellin_2021,train,2021-07-27T02:00:00.000000000,2021-07-29T14:00:00.000000000,0.0,0.0
3359,hellin_2021,train,2021-07-27T03:00:00.000000000,2021-07-29T15:00:00.000000000,0.0,0.0
3360,hellin_2021,train,2021-07-27T04:00:00.000000000,2021-07-29T16:00:00.000000000,0.0,0.0
3361,hellin_2021,train,2021-07-27T05:00:00.000000000,2021-07-29T19:00:00.000000000,0.0,0.0
3362,hellin_2021,train,2021-07-27T06:00:00.000000000,2021-07-29T20:00:00.000000000,0.0,0.0
3363,hellin_2021,train,2021-07-27T07:00:00.000000000,2021-07-29T21:00:00.000000000,0.0,0.0
3364,hellin_2021,train,2021-07-27T08:00:00.000000000,2021-07-29T22:00:00.000000000,0.0,0.0
3365,hellin_2021,train,2021-07-27T09:00:00.000000000,2021-07-29T23:00:00.000000000,0.0,0.0
3366,hellin_2021,train,2021-07-27T10:00:00.000000000,2021-07-30T00:00:00.000000000,0.0,0.0
3367,hellin_2021,train,2021-07-27T11:00:00.000000000,2021-07-30T01:00:00.000000000,0.0,0.0
3368,hellin_2021,train,2021-07-27T12:00:00.000000000,2021-07-30T02:00:00.000000000,0.0,0.0
3369,hellin_2021,train,2021-07-27T13:00:00.000000000,2021-07-30T03:00:00.000000000,0.0,0.0
3370,hellin_2021,train,2021-07-27T14:00:00.000000000,2021-07-30T04:00:00.000000000,0.0,0.0
3371,hellin_2021,train,2021-07-27T15:00:00.000000000,2021-07-30T05:00:00.000000000,0.0,0.0
3372,hellin_2021,train,2021-07-27T16:00:00.000000000,2021-07-30T06:00:00.000000000,0.0,0.0
3373,hellin_2021,train,2021-07-27T17:00:00.000000000,2021-07-30T07:00:00.000000000,0.0,0.0
3374,hellin_2021,train,2021-07-27T18:00:00.000000000,2021-07-30T08:00:00.000000000,0.0,0.0
3375,hellin_2021,train,2021-07-27T19:00:00.000000000,2021-07-30T09:00:00.000000000,0.0,0.0
3376,hellin_2021,train,2021-07-27T20:00:00.000000000,2021-07-30T10:00:00.000000000,0.0,0.0
3377,hellin_2021,train,2021-07-27T21:00:00.000000000,2021-07-30T11:00:00.000000000,0.0,0.0
3378,hellin_2021,train,2021-07-27T22:00:00.000000000,2021-07-30T12:00:00.000000000,0.0,0.0
3379,hellin_2021,train,2021-07-27T23:00:00.000000000,2021-07-30T13:00:00.000000000,0.0,0.0
3380,hellin_2021,train,2021-07-28T00:00:00.000000000,2021-07-30T16:00:00.000000000,0.0,0.0
3381,hellin_2021,train,2021-07-28T01:00:00.000000000,2021-07-30T18:00:00.000000000,0.0,0.0
3382,hellin_2021,train,2021-07-28T02:00:00.000000000,2021-07-30T20:00:00.000000000,0.0,0.0
3383,hellin_2021,train,2021-07-28T03:00:00.000000000,2021-07-30T22:00:00.000000000,0.0,0.0
3384,hellin_2021,train,2021-07-28T04:00:00.000000000,2021-07-31T00:00:00.000000000,0.0,0.0
3385,hellin_2021,train,2021-07-28T05:00:00.000000000,2021-07-31T02:00:00.000000000,0.0,0.0
3386,hellin_2021,train,2021-07-28T06:00:00.000000000,2021-07-31T03:00:00.000000000,0.0,0.0
3387,hellin_2021,train,2021-07-28T07:00:00.000000000,2021-07-31T04:00:00.000000000,0.0,0.0
3388,hellin_2021,train,2021-07-28T08:00:00.000000000,2021-07-31T08:00:00.000000000,0.0,0.0
3389,hellin_2021,train,2021-07-28T09:00:00.000000000,2021-07-31T09:00:00.000000000,0.0,0.0
3390,hellin_2021,train,2021-07-28T10:00:00.000000000,2021-07-31T10:00:00.000000000,0.0,0.0
3391,hellin_2021,train,2021-07-28T11:00:00.000000000,2021-07-31T11:00:00.000000000,0.0,0.0
3392,hellin_2021,train,2021-07-28T12:00:00.000000000,2021-07-31T12:00:00.000000000,0.0,0.0
3393,hellin_2021,train,2021-07-28T13:00:00.000000000,2021-07-31T13:00:00.000000000,0.0,0.0
3394,hellin_2021,train,2021-07-28T14:00:00.000000000,2021-07-31T14:00:00.000000000,0.0,0.0
3395,hellin_2021,train,2021-07-28T15:00:00.000000000,2021-07-31T15:00:00.000000000,0.0,0.0
3396,hellin_2021,train,2021-07-28T16:00:00.000000000,2021-07-31T16:00:00.000000000,0.0,0.0
3397,hellin_2021,train,2021-07-28T17:00:00.000000000,2021-07-31T17:00:00.000000000,0.0,0.0
3398,hellin_2021,train,2021-07-28T18:00:00.000000000,2021-07-31T18:00:00.000000000,0.0,0.0
